id_folha,pai_id,nivel,codigo_folha,descricao_folha,caminho_codigo,profundidade,empresa_id,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id,codigo_departamento_id,codigo_categoria_id,codigo_sub_categoria_id,codigo_segmento_id,codigo_sub_segmento_id,descricao_departamento_id,descricao_categoria_id,descricao_sub_categoria_id,descricao_segmento_id,descricao_sub_segmento_id
51886,51807,4,1,1KG,9 > 15 > 6 > 1,4,633,50986,51788,51807,51886,,9,15,6,1,,MERCEARIA ALTO GIRO,FARINACEO,POLVILHO ESPECIAL,1KG,
51887,51809,4,1,500G,9 > 15 > 7 > 1,4,633,50986,51788,51809,51887,,9,15,7,1,,MERCEARIA ALTO GIRO,FARINACEO,FECULA MAND,500G,
51888,51811,4,1,500G,9 > 15 > 8 > 1,4,633,50986,51788,51811,51888,,9,15,8,1,,MERCEARIA ALTO GIRO,FARINACEO,TRIGO KIBE,500G,
51889,51813,4,1,500G,9 > 15 > 9 > 1,4,633,50986,51788,51813,51889,,9,15,9,1,,MERCEARIA ALTO GIRO,FARINACEO,FLOCOS MILHO,500G,
51233,51203,4,1,500G,9 > 1 > 6 > 1,4,633,50986,50987,51203,51233,,9,1,6,1,,MERCEARIA ALTO GIRO,MASSA,SEM GLUTEN,500G,
52066,52052,4,1,500G,9 > 16 > 10 > 1,4,633,50986,51789,52052,52066,,9,16,10,1,,MERCEARIA ALTO GIRO,FEIJAO,LENTILHA,500G,
52057,51999,4,1,180G,9 > 16 > 1 > 1,4,633,50986,51789,51999,52057,,9,16,1,1,,MERCEARIA ALTO GIRO,FEIJAO,GRAO DE BICO,180G,
52115,51999,4,2,500G,9 > 16 > 1 > 2,4,633,50986,51789,51999,52115,,9,16,1,2,,MERCEARIA ALTO GIRO,FEIJAO,GRAO DE BICO,500G,
52058,52013,4,1,1KG,9 > 16 > 2 > 1,4,633,50986,51789,52013,52058,,9,16,2,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO CARIOCA,1KG,
52059,52022,4,1,1KG,9 > 16 > 3 > 1,4,633,50986,51789,52022,52059,,9,16,3,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO PRETO,1KG,
52060,52029,4,1,1KG,9 > 16 > 4 > 1,4,633,50986,51789,52029,52060,,9,16,4,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO VERMELHO,1KG,
52061,52035,4,1,1KG,9 > 16 > 5 > 1,4,633,50986,51789,52035,52061,,9,16,5,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO ROSINHA,1KG,
52062,52040,4,1,1KG,9 > 16 > 6 > 1,4,633,50986,51789,52040,52062,,9,16,6,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO ROXO,1KG,
52063,52044,4,1,1KG,9 > 16 > 7 > 1,4,633,50986,51789,52044,52063,,9,16,7,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO JALO,1KG,
52064,52047,4,1,500G,9 > 16 > 8 > 1,4,633,50986,51789,52047,52064,,9,16,8,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO BRANCO,500G,
52065,52050,4,1,500G,9 > 16 > 9 > 1,4,633,50986,51789,52050,52065,,9,16,9,1,,MERCEARIA ALTO GIRO,FEIJAO,FEIJAO FRADINHO,500G,
51234,51206,4,1,500G,9 > 1 > 7 > 1,4,633,50986,50987,51206,51234,,9,1,7,1,,MERCEARIA ALTO GIRO,MASSA,CASEIRA,500G,
52067,52000,4,1,180G,9 > 17 > 1 > 1,4,633,50986,51986,52000,52067,,9,17,1,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,ERVAS FINAS,180G,
52116,52000,4,2,235ML,9 > 17 > 1 > 2,4,633,50986,51986,52000,52116,,9,17,1,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,ERVAS FINAS,235ML,
52068,52014,4,1,180G,9 > 17 > 2 > 1,4,633,50986,51986,52014,52068,,9,17,2,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,ROSE,180G,
52117,52014,4,2,236ML,9 > 17 > 2 > 2,4,633,50986,51986,52014,52117,,9,17,2,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,ROSE,236ML,
52069,52023,4,1,180G,9 > 17 > 3 > 1,4,633,50986,51986,52023,52069,,9,17,3,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,MOSTARDA,180G,
52118,52023,4,2,200G,9 > 17 > 3 > 2,4,633,50986,51986,52023,52118,,9,17,3,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,MOSTARDA,200G,
52070,52030,4,1,180ML,9 > 17 > 4 > 1,4,633,50986,51986,52030,52070,,9,17,4,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,LIMAO,180ML,
52119,52030,4,2,234ML,9 > 17 > 4 > 2,4,633,50986,51986,52030,52119,,9,17,4,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,LIMAO,234ML,
52071,52036,4,1,196G,9 > 17 > 5 > 1,4,633,50986,51986,52036,52071,,9,17,5,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,196G,
52146,52036,4,10,AMALIA,9 > 17 > 5 > 10,4,633,50986,51986,52036,52146,,9,17,5,10,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,AMALIA,
52147,52036,4,11,ARISCO,9 > 17 > 5 > 11,4,633,50986,51986,52036,52147,,9,17,5,11,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,ARISCO,
52148,52036,4,12,DAJUDA,9 > 17 > 5 > 12,4,633,50986,51986,52036,52148,,9,17,5,12,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,DAJUDA,
52149,52036,4,13,FLAMBOYANT,9 > 17 > 5 > 13,4,633,50986,51986,52036,52149,,9,17,5,13,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,FLAMBOYANT,
52150,52036,4,14,FUGINI,9 > 17 > 5 > 14,4,633,50986,51986,52036,52150,,9,17,5,14,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,FUGINI,
52151,52036,4,15,HELLMANNS,9 > 17 > 5 > 15,4,633,50986,51986,52036,52151,,9,17,5,15,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,HELLMANNS,
52152,52036,4,16,LIZA,9 > 17 > 5 > 16,4,633,50986,51986,52036,52152,,9,17,5,16,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,LIZA,
52153,52036,4,17,MARIA,9 > 17 > 5 > 17,4,633,50986,51986,52036,52153,,9,17,5,17,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,MARIA,
52154,52036,4,18,SACHE,9 > 17 > 5 > 18,4,633,50986,51986,52036,52154,,9,17,5,18,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,SACHE,
52155,52036,4,19,SALADA,9 > 17 > 5 > 19,4,633,50986,51986,52036,52155,,9,17,5,19,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,SALADA,
52120,52036,4,2,200G,9 > 17 > 5 > 2,4,633,50986,51986,52036,52120,,9,17,5,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,200G,
52156,52036,4,20,SOYA,9 > 17 > 5 > 20,4,633,50986,51986,52036,52156,,9,17,5,20,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,SOYA,
52157,52036,4,21,SUAVIT,9 > 17 > 5 > 21,4,633,50986,51986,52036,52157,,9,17,5,21,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,SUAVIT,
52158,52036,4,22,TRAD,9 > 17 > 5 > 22,4,633,50986,51986,52036,52158,,9,17,5,22,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,TRAD,
52159,52036,4,23,VENEZA,9 > 17 > 5 > 23,4,633,50986,51986,52036,52159,,9,17,5,23,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,VENEZA,
52160,52036,4,24,VIGOR,9 > 17 > 5 > 24,4,633,50986,51986,52036,52160,,9,17,5,24,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,VIGOR,
52130,52036,4,3,215G,9 > 17 > 5 > 3,4,633,50986,51986,52036,52130,,9,17,5,3,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,215G,
52134,52036,4,4,245G,9 > 17 > 5 > 4,4,633,50986,51986,52036,52134,,9,17,5,4,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,245G,
52137,52036,4,5,250G,9 > 17 > 5 > 5,4,633,50986,51986,52036,52137,,9,17,5,5,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,250G,
52139,52036,4,6,335G,9 > 17 > 5 > 6,4,633,50986,51986,52036,52139,,9,17,5,6,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,335G,
52141,52036,4,7,470G,9 > 17 > 5 > 7,4,633,50986,51986,52036,52141,,9,17,5,7,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,470G,
52143,52036,4,8,500G,9 > 17 > 5 > 8,4,633,50986,51986,52036,52143,,9,17,5,8,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,500G,
52145,52036,4,9,550G,9 > 17 > 5 > 9,4,633,50986,51986,52036,52145,,9,17,5,9,,MERCEARIA ALTO GIRO,MOLHO SALADA,MAIONESE,550G,
52072,52041,4,1,234ML,9 > 17 > 6 > 1,4,633,50986,51986,52041,52072,,9,17,6,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,MOLHO SALADA,234ML,
52121,52041,4,2,235M,9 > 17 > 6 > 2,4,633,50986,51986,52041,52121,,9,17,6,2,,MERCEARIA ALTO GIRO,MOLHO SALADA,MOLHO SALADA,235M,
52073,52045,4,1,236ML,9 > 17 > 7 > 1,4,633,50986,51986,52045,52073,,9,17,7,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,ITALIANO,236ML,
52074,52048,4,1,340G,9 > 17 > 8 > 1,4,633,50986,51986,52048,52074,,9,17,8,1,,MERCEARIA ALTO GIRO,MOLHO SALADA,3 EM 1,340G,
51235,51209,4,1,500G,9 > 1 > 8 > 1,4,633,50986,50987,51209,51235,,9,1,8,1,,MERCEARIA ALTO GIRO,MASSA,INTEGRAL,500G,
52075,52001,4,1,1KG,9 > 18 > 1 > 1,4,633,50986,51987,52001,52075,,9,18,1,1,,MERCEARIA ALTO GIRO,FUBA,MIMOSO,1KG,
52076,52015,4,1,1KG,9 > 18 > 2 > 1,4,633,50986,51987,52015,52076,,9,18,2,1,,MERCEARIA ALTO GIRO,FUBA,MOINHO D'AGUA,1KG,
52077,52024,4,1,1KG,9 > 18 > 3 > 1,4,633,50986,51987,52024,52077,,9,18,3,1,,MERCEARIA ALTO GIRO,FUBA,FUBA CANJICA,1KG,
52078,52031,4,1,1KG,9 > 18 > 4 > 1,4,633,50986,51987,52031,52078,,9,18,4,1,,MERCEARIA ALTO GIRO,FUBA,FUBA PRE COZIDO,1KG,
52079,52037,4,1,5KG,9 > 18 > 5 > 1,4,633,50986,51987,52037,52079,,9,18,5,1,,MERCEARIA ALTO GIRO,FUBA,GROSSO,5KG,
51329,51236,5,1,100G,9 > 1 > 9 > 1 > 1,5,633,50986,50987,51211,51236,51329,9,1,9,1,1,MERCEARIA ALTO GIRO,MASSA,QUEIJO RALADO,PARMESAO,100G
52080,52002,4,1,200G,9 > 19 > 1 > 1,4,633,50986,51988,52002,52080,,9,19,1,1,,MERCEARIA ALTO GIRO,MASSA LASANHA,OVOS,200G,
51347,51236,5,2,50G,9 > 1 > 9 > 1 > 2,5,633,50986,50987,51211,51236,51347,9,1,9,1,2,MERCEARIA ALTO GIRO,MASSA,QUEIJO RALADO,PARMESAO,50G
52122,52002,4,2,500G,9 > 19 > 1 > 2,4,633,50986,51988,52002,52122,,9,19,1,2,,MERCEARIA ALTO GIRO,MASSA LASANHA,OVOS,500G,
52081,52016,4,1,2OOG,9 > 19 > 2 > 1,4,633,50986,51988,52016,52081,,9,19,2,1,,MERCEARIA ALTO GIRO,MASSA LASANHA,PRE COZIDA,2OOG,
52123,52016,4,2,500G,9 > 19 > 2 > 2,4,633,50986,51988,52016,52123,,9,19,2,2,,MERCEARIA ALTO GIRO,MASSA LASANHA,PRE COZIDA,500G,
52082,52025,4,1,500G,9 > 19 > 3 > 1,4,633,50986,51988,52025,52082,,9,19,3,1,,MERCEARIA ALTO GIRO,MASSA LASANHA,SEMOLA,500G,
52083,52003,4,1,200G,9 > 20 > 1 > 1,4,633,50986,51989,52003,52083,,9,20,1,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,FUNGHI,200G,
52084,52017,4,1,240G,9 > 20 > 2 > 1,4,633,50986,51989,52017,52084,,9,20,2,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,CEBOLA,240G,
52085,52026,4,1,240G,9 > 20 > 3 > 1,4,633,50986,51989,52026,52085,,9,20,3,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,BACON,240G,
52086,52032,4,1,240G,9 > 20 > 4 > 1,4,633,50986,51989,52032,52086,,9,20,4,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,TRES QUEIJOS,240G,
52087,52038,4,1,250G,9 > 20 > 5 > 1,4,633,50986,51989,52038,52087,,9,20,5,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,CREME TAHINE GERGELIM,250G,
52088,52042,4,1,300G,9 > 20 > 6 > 1,4,633,50986,51989,52042,52088,,9,20,6,1,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,CREME DE MILHO,300G,
52124,52042,4,2,500G,9 > 20 > 6 > 2,4,633,50986,51989,52042,52124,,9,20,6,2,,MERCEARIA ALTO GIRO,MOLHO ESPECIAL,CREME DE MILHO,500G,
55486,55043,3,1,CEREJA,9 > 2 > 1,3,633,54943,55043,55486,,,9,2,1,,,CULINARIA DOCE,CONFEITOS CULINARIA,CEREJA,,
51246,51213,4,1,180G,9 > 2 > 10 > 1,4,633,50986,51186,51213,51246,,9,2,10,1,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,180G,
51279,51213,4,2,220G,9 > 2 > 10 > 2,4,633,50986,51186,51213,51279,,9,2,10,2,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,220G,
51298,51213,4,3,270G,9 > 2 > 10 > 3,4,633,50986,51186,51213,51298,,9,2,10,3,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,270G,
51311,51213,4,4,300G,9 > 2 > 10 > 4,4,633,50986,51186,51213,51311,,9,2,10,4,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,300G,
51320,51213,4,5,450G,9 > 2 > 10 > 5,4,633,50986,51186,51213,51320,,9,2,10,5,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,450G,
51325,51213,4,6,500G,9 > 2 > 10 > 6,4,633,50986,51186,51213,51325,,9,2,10,6,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,500G,
51327,51213,4,7,540G,9 > 2 > 10 > 7,4,633,50986,51186,51213,51327,,9,2,10,7,,MERCEARIA ALTO GIRO,CONSERVA,PALMITO,540G,
51237,51189,4,1,01KG,9 > 2 > 1 > 1,4,633,50986,51186,51189,51237,,9,2,1,1,,MERCEARIA ALTO GIRO,CONSERVA,SELETA LEGUME,01KG,
51247,51214,4,1,180G,9 > 2 > 11 > 1,4,633,50986,51186,51214,51247,,9,2,11,1,,MERCEARIA ALTO GIRO,CONSERVA,PEPINO,180G,
52089,52004,4,1,200ML,9 > 21 > 1 > 1,4,633,50986,51990,52004,52089,,9,21,1,1,,MERCEARIA ALTO GIRO,OLEO ESPECIAL,OLEO COCO,200ML,
51280,51214,4,2,200G,9 > 2 > 11 > 2,4,633,50986,51186,51214,51280,,9,2,11,2,,MERCEARIA ALTO GIRO,CONSERVA,PEPINO,200G,
51299,51214,4,3,300G,9 > 2 > 11 > 3,4,633,50986,51186,51214,51299,,9,2,11,3,,MERCEARIA ALTO GIRO,CONSERVA,PEPINO,300G,
51273,51189,4,2,200G,9 > 2 > 1 > 2,4,633,50986,51186,51189,51273,,9,2,1,2,,MERCEARIA ALTO GIRO,CONSERVA,SELETA LEGUME,200G,
51248,51215,4,1,180G,9 > 2 > 12 > 1,4,633,50986,51186,51215,51248,,9,2,12,1,,MERCEARIA ALTO GIRO,CONSERVA,BROTO BAMBU,180G,
52090,52018,4,1,900ML,9 > 21 > 2 > 1,4,633,50986,51990,52018,52090,,9,21,2,1,,MERCEARIA ALTO GIRO,OLEO ESPECIAL,CANOLA,900ML,
51293,51189,4,3,300G,9 > 2 > 1 > 3,4,633,50986,51186,51189,51293,,9,2,1,3,,MERCEARIA ALTO GIRO,CONSERVA,SELETA LEGUME,300G,
51249,51216,4,1,200G,9 > 2 > 13 > 1,4,633,50986,51186,51216,51249,,9,2,13,1,,MERCEARIA ALTO GIRO,CONSERVA,ERVILHA,200G,
51281,51216,4,2,280G,9 > 2 > 13 > 2,4,633,50986,51186,51216,51281,,9,2,13,2,,MERCEARIA ALTO GIRO,CONSERVA,ERVILHA,280G,
51300,51216,4,3,2KG,9 > 2 > 13 > 3,4,633,50986,51186,51216,51300,,9,2,13,3,,MERCEARIA ALTO GIRO,CONSERVA,ERVILHA,2KG,
51312,51216,4,4,300G,9 > 2 > 13 > 4,4,633,50986,51186,51216,51312,,9,2,13,4,,MERCEARIA ALTO GIRO,CONSERVA,ERVILHA,300G,
51321,51216,4,5,500G,9 > 2 > 13 > 5,4,633,50986,51186,51216,51321,,9,2,13,5,,MERCEARIA ALTO GIRO,CONSERVA,ERVILHA,500G,
51250,51217,4,1,200G,9 > 2 > 14 > 1,4,633,50986,51186,51217,51250,,9,2,14,1,,MERCEARIA ALTO GIRO,CONSERVA,MINI MILHO,200G,
51251,51218,4,1,200G,9 > 2 > 15 > 1,4,633,50986,51186,51218,51251,,9,2,15,1,,MERCEARIA ALTO GIRO,CONSERVA,PEQUI,200G,
51252,51219,4,1,200G,9 > 2 > 16 > 1,4,633,50986,51186,51219,51252,,9,2,16,1,,MERCEARIA ALTO GIRO,CONSERVA,PICLES,200G,
51253,51220,4,1,250G,9 > 2 > 17 > 1,4,633,50986,51186,51220,51253,,9,2,17,1,,MERCEARIA ALTO GIRO,CONSERVA,FEIJAO COZIDO,250G,
51282,51220,4,2,300G,9 > 2 > 17 > 2,4,633,50986,51186,51220,51282,,9,2,17,2,,MERCEARIA ALTO GIRO,CONSERVA,FEIJAO COZIDO,300G,
51301,51220,4,3,340G,9 > 2 > 17 > 3,4,633,50986,51186,51220,51301,,9,2,17,3,,MERCEARIA ALTO GIRO,CONSERVA,FEIJAO COZIDO,340G,
51254,51221,4,1,310G,9 > 2 > 18 > 1,4,633,50986,51186,51221,51254,,9,2,18,1,,MERCEARIA ALTO GIRO,CONSERVA,FEIJOADA,310G,
51283,51221,4,2,420G,9 > 2 > 18 > 2,4,633,50986,51186,51221,51283,,9,2,18,2,,MERCEARIA ALTO GIRO,CONSERVA,FEIJOADA,420G,
51302,51221,4,3,430G,9 > 2 > 18 > 3,4,633,50986,51186,51221,51302,,9,2,18,3,,MERCEARIA ALTO GIRO,CONSERVA,FEIJOADA,430G,
51313,51221,4,4,830G,9 > 2 > 18 > 4,4,633,50986,51186,51221,51313,,9,2,18,4,,MERCEARIA ALTO GIRO,CONSERVA,FEIJOADA,830G,
51255,51222,4,1,320G,9 > 2 > 19 > 1,4,633,50986,51186,51222,51255,,9,2,19,1,,MERCEARIA ALTO GIRO,CONSERVA,KITUT,320G,
51256,51223,4,1,320G,9 > 2 > 20 > 1,4,633,50986,51186,51223,51256,,9,2,20,1,,MERCEARIA ALTO GIRO,CONSERVA,KITUT CARNE,320G,
51238,51192,4,1,100G,9 > 2 > 2 > 1,4,633,50986,51186,51192,51238,,9,2,2,1,,MERCEARIA ALTO GIRO,CONSERVA,CHAMPIGNON,100G,
51257,51224,4,1,420G,9 > 2 > 21 > 1,4,633,50986,51186,51224,51257,,9,2,21,1,,MERCEARIA ALTO GIRO,CONSERVA,PRATOS PRONTOS EM CONSERVA,420G,
52091,52005,4,1,200ML,9 > 22 > 1 > 1,4,633,50986,51991,52005,52091,,9,22,1,1,,MERCEARIA ALTO GIRO,OLEO COMPOSTO,SOJA E AZEITE,200ML,
52125,52005,4,2,250ML,9 > 22 > 1 > 2,4,633,50986,51991,52005,52125,,9,22,1,2,,MERCEARIA ALTO GIRO,OLEO COMPOSTO,SOJA E AZEITE,250ML,
52131,52005,4,3,500ML,9 > 22 > 1 > 3,4,633,50986,51991,52005,52131,,9,22,1,3,,MERCEARIA ALTO GIRO,OLEO COMPOSTO,SOJA E AZEITE,500ML,
51274,51192,4,2,70G,9 > 2 > 2 > 2,4,633,50986,51186,51192,51274,,9,2,2,2,,MERCEARIA ALTO GIRO,CONSERVA,CHAMPIGNON,70G,
51330,51258,5,1,150G,9 > 2 > 22 > 1 > 1,5,633,50986,51186,51225,51258,51330,9,2,22,1,1,MERCEARIA ALTO GIRO,CONSERVA,PATE,ATUM,150G
51348,51258,5,2,170G,9 > 2 > 22 > 1 > 2,5,633,50986,51186,51225,51258,51348,9,2,22,1,2,MERCEARIA ALTO GIRO,CONSERVA,PATE,ATUM,170G
51331,51284,5,1,100G,9 > 2 > 22 > 2 > 1,5,633,50986,51186,51225,51284,51331,9,2,22,2,1,MERCEARIA ALTO GIRO,CONSERVA,PATE,PEITO DE PERU,100G
51332,51303,5,1,150ML,9 > 2 > 22 > 3 > 1,5,633,50986,51186,51225,51303,51332,9,2,22,3,1,MERCEARIA ALTO GIRO,CONSERVA,PATE,PIMENTA,150ML
51349,51303,5,2,325G,9 > 2 > 22 > 3 > 2,5,633,50986,51186,51225,51303,51349,9,2,22,3,2,MERCEARIA ALTO GIRO,CONSERVA,PATE,PIMENTA,325G
51333,51314,5,1,100G,9 > 2 > 22 > 4 > 1,5,633,50986,51186,51225,51314,51333,9,2,22,4,1,MERCEARIA ALTO GIRO,CONSERVA,PATE,PRESUNTO,100G
51350,51314,5,2,130G,9 > 2 > 22 > 4 > 2,5,633,50986,51186,51225,51314,51350,9,2,22,4,2,MERCEARIA ALTO GIRO,CONSERVA,PATE,PRESUNTO,130G
51334,51322,5,1,150G,9 > 2 > 22 > 5 > 1,5,633,50986,51186,51225,51322,51334,9,2,22,5,1,MERCEARIA ALTO GIRO,CONSERVA,PATE,SARDINHA,150G
51294,51192,4,3,80G,9 > 2 > 2 > 3,4,633,50986,51186,51192,51294,,9,2,2,3,,MERCEARIA ALTO GIRO,CONSERVA,CHAMPIGNON,80G,
51335,51259,5,1,110G,9 > 2 > 23 > 1 > 1,5,633,50986,51186,51226,51259,51335,9,2,23,1,1,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM LIGHT,110G
51351,51259,5,2,170G,9 > 2 > 23 > 1 > 2,5,633,50986,51186,51226,51259,51351,9,2,23,1,2,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM LIGHT,170G
51336,51285,5,1,170G,9 > 2 > 23 > 2 > 1,5,633,50986,51186,51226,51285,51336,9,2,23,2,1,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM PEDACO,170G
51337,51304,5,1,120G,9 > 2 > 23 > 3 > 1,5,633,50986,51186,51226,51304,51337,9,2,23,3,1,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM RALADO,120G
51352,51304,5,2,170G,9 > 2 > 23 > 3 > 2,5,633,50986,51186,51226,51304,51352,9,2,23,3,2,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM RALADO,170G
51338,51315,5,1,170G,9 > 2 > 23 > 4 > 1,5,633,50986,51186,51226,51315,51338,9,2,23,4,1,MERCEARIA ALTO GIRO,CONSERVA,ATUM,ATUM SOLIDO,170G
51339,51260,5,1,100G,9 > 2 > 24 > 1 > 1,5,633,50986,51186,51227,51260,51339,9,2,24,1,1,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,100G
51353,51260,5,2,150G,9 > 2 > 24 > 1 > 2,5,633,50986,51186,51227,51260,51353,9,2,24,1,2,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,150G
51360,51260,5,3,200G,9 > 2 > 24 > 1 > 3,5,633,50986,51186,51227,51260,51360,9,2,24,1,3,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,200G
51367,51260,5,4,250G,9 > 2 > 24 > 1 > 4,5,633,50986,51186,51227,51260,51367,9,2,24,1,4,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,250G
51373,51260,5,5,300G,9 > 2 > 24 > 1 > 5,5,633,50986,51186,51227,51260,51373,9,2,24,1,5,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,300G
51378,51260,5,6,500G,9 > 2 > 24 > 1 > 6,5,633,50986,51186,51227,51260,51378,9,2,24,1,6,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,500G
51381,51260,5,7,570G,9 > 2 > 24 > 1 > 7,5,633,50986,51186,51227,51260,51381,9,2,24,1,7,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,COM CAROCO,570G
51340,51286,5,1,100G,9 > 2 > 24 > 2 > 1,5,633,50986,51186,51227,51286,51340,9,2,24,2,1,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,100G
51354,51286,5,2,120G,9 > 2 > 24 > 2 > 2,5,633,50986,51186,51227,51286,51354,9,2,24,2,2,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,120G
51361,51286,5,3,150G,9 > 2 > 24 > 2 > 3,5,633,50986,51186,51227,51286,51361,9,2,24,2,3,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,150G
51368,51286,5,4,160G,9 > 2 > 24 > 2 > 4,5,633,50986,51186,51227,51286,51368,9,2,24,2,4,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,160G
51374,51286,5,5,175G,9 > 2 > 24 > 2 > 5,5,633,50986,51186,51227,51286,51374,9,2,24,2,5,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,175G
51379,51286,5,6,180G,9 > 2 > 24 > 2 > 6,5,633,50986,51186,51227,51286,51379,9,2,24,2,6,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,180G
51382,51286,5,7,200G,9 > 2 > 24 > 2 > 7,5,633,50986,51186,51227,51286,51382,9,2,24,2,7,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,200G
51384,51286,5,8,80G,9 > 2 > 24 > 2 > 8,5,633,50986,51186,51227,51286,51384,9,2,24,2,8,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,FATIADA,80G
51341,51305,5,1,130G,9 > 2 > 24 > 3 > 1,5,633,50986,51186,51227,51305,51341,9,2,24,3,1,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,RECHEADA,130G
51355,51305,5,2,150G,9 > 2 > 24 > 3 > 2,5,633,50986,51186,51227,51305,51355,9,2,24,3,2,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,RECHEADA,150G
51362,51305,5,3,170G,9 > 2 > 24 > 3 > 3,5,633,50986,51186,51227,51305,51362,9,2,24,3,3,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,RECHEADA,170G
51369,51305,5,4,200G,9 > 2 > 24 > 3 > 4,5,633,50986,51186,51227,51305,51369,9,2,24,3,4,MERCEARIA ALTO GIRO,CONSERVA,AZEITONA VERDE,RECHEADA,200G
