id,empresa_id,codigo_produto,descricao,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id
1742696,633,470285,HAVAIANA SIMPSONS BCO VER RUB 41 42,47386,49389,49410,49468,
1742697,633,470292,HAVAIANA SIMPSONS BCO VER RUB 35 36,47386,49389,49410,49468,
1742698,633,470308,HAVAIANA SLIM ROSA BALLET 35 36,47386,49389,49410,49468,
1742699,633,470315,HAVAIANA SLIM ROSA BALLET 33 34,47386,49389,49410,49468,
1742700,633,470322,HAVAIANA SLIM ROSA BALLET 37 38,47386,49389,49410,49468,
1742701,633,470339,HAVAIANA TOP TIRAS NU RS 35 36,47386,49389,49410,49468,
1742702,633,470346,EQUIPAMENTO PILAO SOCADOR,54786,54791,54797,54812,54851
1742703,633,470353,HAVAIANA TOP TIRAS NU RS 33 34,47386,49389,49410,49468,
1742704,633,470360,HAVAIANA TOP TIRAS NU RS 37 38,47386,49389,49410,49468,
1742705,633,470377,HAVAIANA TOP TIRAS NU RS 39 40,47386,49389,49410,49468,
1742706,633,470384,EQUIPAMENTO PORTA DETERGENTE,54786,54791,54797,54812,54851
1742707,633,470391,EQUIPAMENTO POTE,54786,54791,54797,54812,54851
1742708,633,470407,PANETTONE ARCOR PETIT GATEAU 530G,53986,53992,54050,54168,
1742709,633,470414,EQUIPAMENTO PULVERIZADOR 650ML,54786,54791,54797,54812,54851
1742710,633,470421,SUPRIMENTO RODO PIA,54787,54792,54798,54813,54852
1742711,633,470438,PADARIA FACA METAL,54788,54793,54799,54814,54853
1742712,633,470445,LIMPADOR AJAX FUSAO AMORA 500ML,45786,45987,45991,46048,
1742713,633,470452,LAMPADA LED FLC 9.8W,47386,49188,49192,49243,
1742714,633,470469,EQUIPAMENTO POLINOX GRELHA,54786,54791,54797,54812,54851
1742715,633,470476,ACUCAR CRISTAL 2KG NATIVE ORGANICO,50986,51187,51202,51267,
1742716,633,470483,BATATA PALITO CONG CHIC 2KG,54186,54195,54390,54402,54579
1742717,633,470490,PADARIA RALO INOX,54788,54793,54799,54814,54853
1742718,633,470506,MANUTENCAO CONST SOLUCAO LIMPADORA,54786,54791,54797,54812,54851
1742719,633,470513,MANUTENCAO CONST PASTA,54786,54791,54797,54812,54851
1742720,633,470520,MANUTENCAO CONST PIA INOX,54786,54791,54797,54812,54851
1742721,633,470537,EQUIPAMENTO BOMBA DAGUA,54786,54791,54797,54812,54851
1742722,633,470544,CEREAL BAR TRIO AVEIA 20G,49786,49793,50013,50068,50161
1742723,633,470551,CEREAL BAR TRIO SOBREMESA MOUS 20G,49786,49793,50013,50068,50161
1742724,633,470568,SABONETE LIQ PALMOLIVE JASMIN 120ML,46386,46786,46801,,
1742725,633,470575,SAB LIQ PROTEX PRO H 120ML,46386,46786,46801,,
1742726,633,470582,IOG ITAMBE BALA COP TUTTI FRUT 120G,50586,50786,50793,50863,
1742727,633,470599,IOG ITAMBE BALA COP FRAMBOESA 120G,50586,50786,50793,50863,
1742728,633,470605,HF MARACUJA AZEDO KG EST,53988,54190,54297,,
1742729,633,470612,HF MANGA PALMER KG EST,53988,54190,54242,,
1743130,633,474634,EQUIPAMENTO BOX PORTA BLINDEX,54786,54791,54797,54812,54851
1743131,633,474641,EQUIPAMENTO COMPONENTE HASTE MAGICO,54786,54791,54797,54812,54851
1743132,633,474658,EQUIPAMENTO COMPONENTE CORRENTE PVC,54786,54791,54797,54812,54851
1743133,633,474665,EQUIPAMENTO CORTINA,54786,54791,54797,54812,54851
1743134,633,474672,COPO LONG DRINK ARUBA AMEIXA 475ML,47386,47986,,,
1743135,633,474689,MANUTENCAO CONST ABRACADEIRA PVC,54786,54791,54797,54812,54851
1743136,633,474696,LAVA AUTO CERA PRATA KHARIS 500ML,47386,49187,49209,49237,
1743137,633,474702,LAVA AUTO CERA PRETO KHARIS 500ML,47386,49187,49209,49237,
1743138,633,474719,LAVA AUTO CERA VERM KHARIS 500ML,47386,49187,49209,49237,
1742744,633,470766,HF CEBOLA ROXA KG EST,53988,54192,54208,,
1742745,633,470773,HF COCO SECO KG EST,53988,54190,54285,,
1742746,633,470780,HF GOIABA VERMELHA KG EST,53988,54190,54219,,
1742747,633,470797,HF KIWI KG EST,53988,54190,54233,,
1742748,633,470803,HF LARANJA BAHIA KG EST,53988,54190,54236,,
1742749,633,470810,HF LARANJA SERRA DAGUA KG EST,53988,54190,54236,,
1742750,633,470827,HF MACA IMPORTADA KG EST,53988,54190,54214,,
1742751,633,470834,HF MACA VERDE KG EST,53988,54190,54214,,
1742752,633,470841,HF MELANCIA KODAMA KG EST,53988,54190,54230,,
1742753,633,470858,HF MELAO AMARELO KG EST,53988,54190,54300,,
1742754,633,470865,HF MELAO RED KG EST,53988,54190,54300,,
1742755,633,470872,HF MEXERICA CARIOCA KG EST,53988,54190,54301,,
1742756,633,470889,HF MEXERICA PONKAN KG EST,53988,54190,54301,,
1742757,633,470896,HF MILHO VERDE ESPIGA KG EST,53988,54192,54243,,
1742758,633,470902,HF NECTARINA IMPORTADA KG EST,53988,54190,54303,,
1742759,633,470919,HF PEPINO PRETO KG EST,53988,54192,54264,,
1742760,633,470926,HF PERA ARGENTINA KG EST,53988,54190,54305,,
1742761,633,470933,HF PERA PORTUGUESA KG EST,53988,54190,54305,,
1742762,633,470940,HF REPOLHO ROXO KG EST,53988,54194,54221,,
1742763,633,470957,CONDIC PANTENE FORCA RECONS 175ML,46386,46387,46599,46660,
1742764,633,470964,CONDIC PANTENE FORCA RECONST 400ML,46386,46387,46599,46713,
1742765,633,470971,PADARIA ALHO DESCASCADO KG,54788,54793,54799,54814,54853
1742766,633,470988,RODO MOP LIMPA VIDRO BRILHUS 20CM,45786,45787,45801,45838,45956
1742767,633,470995,DESINFETANTE NAFTALINA FRESCOR 25G,45786,45987,46214,46232,
1742768,633,471008,PEDRA SANITARIA FRESCOR 25G,45786,45788,45998,46022,
1742769,633,471015,BALA FINI TUBES TROLLS 80G,52386,52786,52808,,
1742770,633,471022,BALA FINI TUBES M SUP PODER 80G,52386,52786,52808,,
1742771,633,471039,IOG GREGO FRUTAS VERM 90G NESTLE,50586,50786,50791,50940,
1742772,633,471046,DESOD NIVEA ROLL FEM TOQ SEDA 50ML,46386,46786,46791,46843,
1742773,633,471053,DESOD ROLL ON NIVEA MASC INV 50ML,46386,46786,46791,46843,
1742774,633,471060,DESOD ROLL ON NIVEA FEM INV 50ML,46386,46786,46791,46843,
1742775,633,471077,EQUIPAMENTO PROCESSADOR ALIMENTOS,54786,54791,54797,54812,54851
1742776,633,471084,MANUTENCAO CONST JOGO MACHO,54786,54791,54797,54812,54851
1742777,633,471091,SUPRIMENTO MEDIC VALEANT SKIMATIX,,,,,
1742778,633,471107,CHOC TALENTO COOKIES CREAM 90G,52386,52786,52800,52881,52982
1742779,633,471114,ESFREGAO MOP NOVICA SEKITO,45786,45787,45807,,
1742780,633,471121,FORMA EMPADA LEV LISA METAL N1 12PC,47386,47986,48803,,
1742781,633,471138,GARRAFA SQUEZE INOX IMPORIENT 600ML,47386,47986,48386,,
1742782,633,471145,JARRA VD FREECOM GOLROKH 1680ML,47386,47986,48196,,
1742783,633,471152,JOGO CARTAS COPAG UNO UN,47386,49386,49402,49448,
1742784,633,471169,JOGO PAIS E FILHOS MEMORIA ARCA NOE,47386,49590,49607,49652,
1742785,633,471176,JOGO FUTEBOL BOTAO MARILU 2 TIMES,47386,49590,49607,49652,
1742786,633,471183,JOGO PAIS E FILHOS MICO 2 EM 1,47386,49590,49607,49652,
1742787,633,471190,JOGO PAIS E FILHOS MAU MAU CARTAS,47386,49590,49607,49652,
1742788,633,471206,JOGO PAIS E FILHOS MEMORIA SMILE,47386,49590,49607,49652,
1742789,633,471213,JOGO PAIS E FILHOS ROUBA MONTE,47386,49590,49607,49652,
1742790,633,471220,BRINQUEDO AGARRA LANCA AVENGERS,47386,49590,49607,49652,
1742791,633,471237,BRINQUEDO AGARRA LANCA CARS ETILUX,47386,49590,49607,49652,
1742792,633,471244,BRINQUEDO AGARRA LANCA FROZEN ETILU,47386,49590,49607,49652,
1742793,633,471251,BRINQUEDO AGARRA LANCA PRINCESAS,47386,49590,49607,49652,
1742794,633,471268,BRINQUEDO RAQUETE PING PONG EUROQUA,47386,49590,49594,49675,
1742795,633,471275,BRINQUEDO RAQUETE PING PONG C REDE,47386,49590,49594,49675,
1742796,633,471282,BRINQUEDO LANCADOR MANIA DM BRASIL,47386,49590,49607,49652,
1742797,633,471299,BRINQUEDO LANCADOR SHOOTING PICA PA,47386,49590,49607,49652,
1742798,633,471305,MOTO BS TOYS WIND FIRE 28CM,47386,49590,49607,49652,
1742799,633,471312,CARRINHO PICK UP 3D BATE VOLTA 18CM,47386,49590,49607,49652,
1742800,633,471329,BRINQUEDO PISTOLA LANCA AGUA EUROQU,47386,49590,49607,49652,
1742801,633,471336,BRINQUEDO SUPER IOIO WELLMIX,47386,49590,49607,49652,
1742802,633,471343,BRINQUEDO BARCO POLIPLAC PLASTICO,47386,49590,49607,49652,
1742803,633,471350,BONECA BELLA NOIVA EUROQUADROS 29CM,47386,49590,49601,49651,
1742804,633,471367,BONECA ANGEL FASHION 27CM,47386,49590,49601,49651,
1742805,633,471374,BONECA GIRL STYLE ARK BRASIL 11CM,47386,49590,49601,49651,
1742806,633,471381,BONECA MY LITTLE BANHO DIVERTOYS,47386,49590,49601,49651,
1742807,633,471398,BONECA MY LITTLE FAZ XIXI DIVERTOYS,47386,49590,49601,49651,
1742808,633,471404,BONECA BETTY PATINADORA WELLMIX 22C,47386,49590,49601,49651,
1742809,633,471411,BONECA SOFIA BALADA 29CM,47386,49590,49601,49651,
1742810,633,471428,BONECA SOFIA FASHION 29CM,47386,49590,49601,49651,
1742811,633,471435,BONECA SOFIA MISS 29CM,47386,49590,49601,49651,
1742812,633,471442,BONECA SOFIA NOIVA 29CM,47386,49590,49601,49651,
1742813,633,471459,BONECA SOFIA PRINCESA 29CM,47386,49590,49601,49651,
1742814,633,471466,CARRINHO BATE VOLTA 3D EUROQUADROS,47386,49590,49607,49652,
1742815,633,471473,BRINQUEDO DOCE COZINHA CARDOSO,47386,49590,49601,49651,
1742816,633,471480,BRINQUEDO KIT MEDICO PICA PAU,47386,49590,49594,49650,
1742817,633,471497,BRINQUEDO PEGA PEIXE ARK BRAS,47386,49590,49594,49650,
1742818,633,471503,BRINQUEDO TECLADO MUSICAL WELLMIX,47386,49590,49594,49675,
1742819,633,471510,BRINQUEDO CADEIRA MINI COZINHA SIMO,47386,49590,49601,49651,
1742820,633,471527,BRINQUEDO CADEIRA PRAIA BELL TOY,47386,49590,49594,49675,
1742821,633,471534,CARRINHO PIT STOP F1 MERCOSUR,47386,49590,49607,49652,
1742822,633,471541,CARRINHO RACING 3D BATE VOLTA EUROQ,47386,49590,49607,49652,
1742823,633,471558,CARRINHO SMART BABIES DIVPLAST SOFT,47386,49590,49607,49652,
1742824,633,471565,BRINQUEDO MOTOS PICA PAU 2UN,47386,49590,49607,49652,
1742825,633,471572,BRINQUEDO TABLET 54 FUNCOES WELLMIX,47386,49590,49594,49675,
1742826,633,471589,HF AMEIXA NACIONAL KG EST,53988,54190,54266,,
1742827,633,471596,HF ARTICUM KG EST,53988,54190,54272,,
1742828,633,471602,HF ATEMOIA KG EST,53988,54190,54275,,
1742829,633,471619,HF BANANA DA TERRA KG EST,53988,54190,54197,,
1742830,633,471626,HF GRAVIOLA KG EST,53988,54190,54289,,
1742831,633,471633,HF KIWI NACIONAL KG EST,53988,54190,54233,,
1742832,633,471640,HF LARANJA SELETA KG EST,53988,54190,54236,,
1742833,633,471657,HF MANGA ESPADA KG EST,53988,54190,54242,,
1742834,633,471664,HF MANGA UBA KG EST,53988,54190,54242,,
1742835,633,471671,HF MANGOSTIN KG EST,53988,54190,54295,,
1742836,633,471688,HF MARACUJA DOCE KG EST,53988,54190,54297,,
1742837,633,471695,HF MELAO CANTALUPE KG EST,53988,54190,54300,,
1742838,633,471701,HF MELAO DINO KG EST,53988,54190,54300,,
1742839,633,471718,HF MELAO ESPANHOL KG EST,53988,54190,54300,,
1742840,633,471725,HF MELAO GALIA KG EST,53988,54190,54300,,
1742841,633,471732,HF MELAO ORANGE KG EST,53988,54190,54300,,
1742842,633,471749,HF MEXERICA DECOPON KG EST,53988,54190,54301,,
1742843,633,471756,HF MEXERICA MURKOTE KG EST,53988,54190,54301,,
1742844,633,471763,HF MEXERICA PONKAN MEDIA KG EST,53988,54190,54301,,
1742845,633,471770,HF NECTARINA NACIONAL KG EST,53988,54190,54303,,
1742846,633,471787,HF PERA RED KG EST,53988,54190,54305,,
1742847,633,471794,HF PESSEGO IMPORTADO KG EST,53988,54190,54306,,
1742848,633,471800,HF PESSEGO NACIONAL KG EST,53988,54190,54306,,
1742849,633,471817,HF PIMENTAO AMARELO VERMELHO KG EST,53988,54194,54286,,
1742850,633,471824,PEIXE CONG SARDINHA CASTRO LAGE 1KG,54186,54195,54206,54456,
1742851,633,471831,SABONETE LIQ PALMOLIVE OLEO 120ML,46386,46786,46801,,
1742852,633,471848,SAB LIQ PROTEX VIT 120ML,46386,46786,46801,,
1742853,633,471855,HF JILO BDJ 250G,53988,54192,54234,,
1742854,633,471862,SANDALIA IPANEMA ART FEM,47386,49389,49410,49468,
1742855,633,471879,SANDALIA IPANEMA NATURE FEM,47386,49389,49410,49468,
1742856,633,471886,BONECA MY LITTLE DENTINHO DIVERTOYS,47386,49590,49601,49651,
1742857,633,471893,BRINQUEDO MEU PONEI CAPSULA ARK BRA,47386,49590,49594,49675,
1742858,633,471909,CANECA PORC DM BR LINHA MATT 340ML,47386,47986,48590,48611,
1742859,633,471916,BRINQUEDO AGARRA LANCA MICKEY,47386,49590,49607,49652,
1742860,633,471923,MANUTENCAO CONST CHAVE FUSIVEL,54786,54791,54797,54812,54851
1742861,633,471930,EQUIPAMENTO PARA RAIO ZNO,54786,54791,54797,54812,54851
1742862,633,471947,MANUTENCAO CONST LENTE PROTETORA,54786,54791,54797,54812,54851
1742863,633,471954,MANUTENCAO CONST LENTE P MASCARA,54786,54791,54797,54812,54851
1742864,633,471961,MANUTENCAO CONST FILTRO LUZ RET,54786,54791,54797,54812,54851
1742865,633,471978,MANUTENCAO MASCARA VISOR,54786,54791,54797,54812,54851
1742866,633,471985,ESCOVA D ATTIC MACIA,46386,47187,47211,,
1742867,633,471992,FORMA EMPADA LEV LISA METAL N2 12PC,47386,47986,48803,,
1742868,633,472005,VINHO ARGENT TORO CENT SAUVIG 750ML,50386,50591,50605,,
1742869,633,472012,VINHO ARGENT TORO CENT MALBEC 750ML,50386,50591,50605,50645,50776
1742870,633,472029,BRINQ AVENGERS ENCART,47386,49590,49607,49652,49719
1742871,633,472036,BRINQ AVENGERS ESP C ATIRAD ENCART,47386,49590,49607,49652,49719
1742872,633,472043,BRINQ AVENGERS C ESPADA ENCART,47386,49590,49607,49652,49719
1742873,633,472050,BRINQ BOMBEIRO KRAFIT SOLAPA KENDY,47386,49590,49607,49652,49719
1742874,633,472067,BRINQ CACAMBA KRAFIT SOLAPA KENDY,47386,49590,49607,49652,49749
1742875,633,472074,BRINQ ESPADA C LANCA DARDOS,47386,49590,49607,49652,
1742876,633,472081,BRINQ GUERRA CIVIL ENCART,47386,49590,49607,49652,
1742877,633,472098,BRINQ MIRACULOS ENCART,47386,49590,49607,49652,
1742878,633,472104,BRINQ PATRULHA CANINA 1 ENCART,47386,49590,49607,49652,
1742879,633,472111,BRINQ PATRULHA CANINA 2 ENCART,47386,49590,49607,49652,
1742880,633,472128,BRINQ RELOGIO PERSONAGENS,47386,49590,49607,49652,
1742881,633,472135,BRINQ NEW MOTO 1000 BS TOYS,47386,49590,49607,49652,
1742882,633,472142,BRINQ SUPER QUADRICICLO BS TOYS,47386,49590,49607,49652,
1742883,633,472159,BRINQ MINI MONACO IMPERIA BS TOYS,47386,49590,49607,49652,
1742884,633,472166,BRINQ MINI HELICOPTERO BS TOYS,47386,49590,49607,49652,
1742885,633,472173,BRINQ MINI MOTO TRILHA BS TOYS,47386,49590,49607,49652,
1742886,633,472180,BRINQ CELULAR PERSONAGENS ENCART,47386,49590,49607,49652,
1742887,633,472197,SUCO PTO DAFRUTA PESSEGO 1L,52186,52189,52199,52254,
1742888,633,472203,BRINQ VINGADORES SONORO TOYNG,47386,49590,49607,49652,
1742889,633,472210,BRINQ FOGUETES HOMEM ARANHA TOYNG,47386,49590,49607,49652,
1742890,633,472227,BRINQ IO IO ROLAMENTO CARROS TOYNG,47386,49590,49607,49652,
1742891,633,472234,BRINQ CARRO JUSTICEIRO CONVERSIVEL,47386,49590,49607,49652,49749
1742892,633,472241,BRINQ CUBO MAGICO PERSONAGENS TONYG,47386,49590,49594,49690,
1742893,633,472258,BRINQ MICROFONE HOMEM ARANHA TONYG,47386,49590,49607,49652,
1742894,633,472265,BRINQ JOGO DE CHA FROZEN TONYG,47386,49590,49601,49651,
1742895,633,472272,BRINQ BONECA COLECAO PEPITA MILK,47386,49590,49601,49651,
1742896,633,472289,BRINQ BOLHA SABAO VINGADORES TOYNG,47386,49590,49607,49652,
1742897,633,472296,BRINQ BOLHA SABAO VINGADOR AGS TOYN,47386,49590,49607,49652,
1742898,633,472302,BRINQ MAQUIAGEM BORBOLETA ENCART,47386,49590,49601,49651,
1742899,633,472319,BRINQ KIT JARRA 2 COPOS 2 CANUDOS,47386,49590,49601,49651,
1742900,633,472326,BRINQ PANELA ALTIMAR ENCART,47386,49590,49601,49651,
1742901,633,472333,BRINQ BATEDEIRA ALTIMAR ENCART,47386,49590,49601,49651,
1742902,633,472340,BRINQ LIQUIDIFICADOR ALTIMAR ENCART,47386,49590,49601,49651,
1742903,633,472357,BRINQ CAFETEIRA ALTIMAR ENCART,47386,49590,49601,49651,
1742904,633,472364,CERVEJA SKOL HOPS 350ML,50386,50592,50606,50669,50736
1742905,633,472371,CAD CD 1M S DOM STITCH 96F,47386,47586,48002,48066,
1742906,633,472388,CAD CD 10M S DOM STITCH 200F,47386,47586,48002,48066,
1742907,633,472395,CAD BROCH CD S DOM SPOOKIZ 80F,47386,47586,48002,48042,
1742908,633,472401,CAD CD 1M S DOM DRAGON BALL 96F,47386,47586,48002,48066,
1742909,633,472418,CAD BROCH CD S DOM DRAGON BALL 96F,47386,47586,48002,48042,48181
1742910,633,472425,CAD CD 10M S DOM DRAGON BALL 200F,47386,47586,48002,48066,
1742933,633,472654,BRINQ TURBO JIPE SOLAPA KENDY,47386,49590,49607,49652,49749
1742911,633,472432,CAD CARTOGRAF S DOM DRAGON BALL 60F,47386,47586,48002,48081,
1742912,633,472449,AMENDOIM SITIO CHICO TOR C CAS 200G,50986,51997,52021,52144,52167
1742913,633,472456,CAD CD 1M S DOM MY MELODY 80F,47386,47586,48002,48066,
1742914,633,472463,CAD CD 1M S DOM THE FLASH 96F,47386,47586,48002,48066,
1742915,633,472470,CAD CD 1M S DOM SUPERGIRL 96F,47386,47586,48002,48066,
1742916,633,472487,CAD CD 1M S DOM MONICA 96F,47386,47586,48002,48066,
1742917,633,472494,CAD BROCH CD S DOM MONICA 96F,47386,47586,48002,48042,
1742918,633,472500,CAD CD 1M S DOM COLEG DETALHES 96F,47386,47586,48002,48066,
1742919,633,472517,CAD CARTOGRAF S DOM PIXEL KRAFT 60F,47386,47586,48002,48081,
1742920,633,472524,CAD CD 1M S DOM GLAM 96F,47386,47586,48002,48066,48174
1742921,633,472531,CAD CD 10M S DOM GLAM 200F,47386,47586,48002,48066,
1742922,633,472548,CAD CD 20M S DOM LOVE 400F,47386,47586,48002,48066,
1742923,633,472555,CAD CD 1M S DOM KBOM FEM 96F,47386,47586,48002,48066,48174
1742924,633,472562,CAD CD 1M S DOM KBOM MAS 96F,47386,47586,48002,48066,48174
1742925,633,472579,CAD CD 10M S DOM KBOM FEM 200F,47386,47586,48002,48066,
1742926,633,472586,CAD CD 10M S DOM KBOM MAS 200F,47386,47586,48002,48066,
1742927,633,472593,CAD CD 20M S DOM KBOM FEM 400F,47386,47586,48002,48066,48161
1742928,633,472609,CAD CD 20M S DOM KBOM MAS 400F,47386,47586,48002,48066,48161
1742929,633,472616,BRINQ BOLHA SABAO H ARANHA ENCART,47386,49590,49607,49652,
1742930,633,472623,BRINQ CHAPINHA ACES ALTIMAR ENCART,47386,49590,49601,49651,
1742931,633,472630,BRINQ TURBO ACES ALTIMAR ENCART,47386,49590,49601,49651,
1742932,633,472647,BRINQ TURBO BOLSINHA ALTIMAR ENCART,47386,49590,49601,49651,
1743096,633,474290,EQUIPAMENTO PORCA TP,54786,54791,54797,54812,54851
1742934,633,472661,BRINQ PICKUP HOT RACIN SOLAPA KENDY,47386,49590,49607,49652,49749
1742935,633,472678,MANUTENCAO VEIC MANGUEIRA FILTRO,54786,54791,54797,54812,54851
1742936,633,472685,BRINDE MOCHILA,47386,47388,47597,47630,
1742937,633,472692,NECESSAIRE TRIDENT,46386,47186,47192,,
1742938,633,472708,REFRESCO TANG LARANJA LIMAO 25G,52186,52190,52410,52430,
1742939,633,472715,BATATA PALITO TEMPERAD PIF PAF 400G,54186,54195,54390,54402,54583
1742940,633,472722,SALG YOKI BATATA ONDULADA 180G,,,,,
1742941,633,472739,GARRAFA T INVICTA EUREKA PTA 1L,47386,48987,49194,49222,
1742942,633,472746,GARRAFA T INVICTA EUREKA VERM 1L,47386,48987,49194,49222,
1742943,633,472753,GARRAFA T INVICTA EUREKA AZ PET 1L,47386,48987,49194,49222,
1742944,633,472760,BULE T INVICTA INOX BLUE NEW 1L,47386,48987,49194,49222,
1742945,633,472777,BULE T INVICTA VIENA PTO GAT 1L,47386,48987,49194,49222,
1742946,633,472784,BULE T INVICTA VIENA BCO GAT 1L,47386,48987,49194,49222,
1742947,633,472791,PADARIA CACAROLA,54788,54793,54799,54814,54853
1742948,633,472807,POTE MULT INVICTA QUAD LISO 1.3L,47386,47986,48400,,
1742949,633,472814,POTE MULT INVICTA QUAD COLLECT 1.3L,47386,47986,48400,,
1742950,633,472821,FACA MESA YANGZI INOX LAGOA,47386,47986,48805,48873,48951
1742951,633,472838,LIMP DESENG VEJA PULV PROM T 500ML,45786,45987,45991,46048,
1742952,633,472845,LIMPADOR VEJA VIDREX B A L500P400ML,45786,45987,46196,46227,
1742953,633,472852,JARRA VD YANGZI VALENCIA 1.3ML,47386,47986,48196,48271,
1742954,633,472869,FEIRINHA SANREMO UN,47386,47986,47987,,
1742955,633,472876,EQUIPAMENTO AMASSADEIRA AMS80,54786,54791,54797,54812,54851
1742956,633,472883,EQUIPAMENTO DIVISORIA ROTATIVA,54786,54791,54797,54812,54851
1742957,633,472890,CERVEJA PILSEN BUDWEISER L NECK 330,50386,50592,50616,50708,50746
1742958,633,472906,CR D ORAL B 4 EM 1 70G,46386,47187,47200,47325,
1742959,633,472913,ESCOVA D ORAL B 123 L3P2 UN,46386,47187,47211,,
1742960,633,472920,PASTILHA TIC TAC FRUTAS SILV 16G,52386,52786,52795,52828,
1742961,633,472937,CHA LEAO ICE TEA NATURAL 1.5L,52186,52189,52219,52309,52348
1742962,633,472944,CHOC KINDER OVO T2 40G,52386,52786,52800,52873,52926
1742963,633,472951,BOV MACA PEITO ANGUS PORCIONADO KG,46186,46188,46446,46471,
1742964,633,472968,VODKA ORLOFF PETACA 250ML,50386,50588,50599,,
1742965,633,472975,SANDALIA IPANEMA LOVE FEM INF,47386,49389,49410,49468,
1742966,633,472982,BISC MAIZENA LOWCUCAR ZERO 140G,52386,53189,53193,53264,
1742967,633,472999,BACON DE LOMBO KG,54186,54586,54588,,
1742968,633,473002,LEITE INTEGRAL PARMALAT GARRAFA 1L,50586,50990,51012,51055,
1742969,633,473019,SUPORTE PAPEL TOALHA LUXROL 7 EM 1,,,,,
1742970,633,473026,SUPORTE PAPEL TOALHA LUXROL 7 EM 1,,,,,
1742971,633,473033,BRINQ AVENGERS ENCART SORT,47386,49590,49607,49652,49719
1742972,633,473040,LOCAO HID SKALA NAT FRESCOR 500ML,46386,46986,46992,47138,
1742973,633,473057,BISC POLVILHO ARGOLA VOVO DELMA 400,52386,53189,53807,53855,53907
1742974,633,473064,BISC POLVILHO ESCAL VOVO DELMA 400G,52386,53189,53807,53843,53905
1742975,633,473071,BISC POLVILHO P OVO VOVO DELMA 400G,52386,53189,53819,53836,53930
1742976,633,473088,BISC POLVILHO PALITO VOVO DELM 400G,52386,53189,53807,53843,53905
1742978,633,473101,FLOR NATURAL WAX FLOWER,47386,49189,49421,,
1742979,633,473118,MANUTENCAO CONST ADESIVO AQUATHERM,54786,54791,54797,54812,54851
1742980,633,473125,EQUIPAMENTO FITA PERFURADA,54786,54791,54797,54812,54851
1742981,633,473132,EQUIPAMENTO PORTA GRELHA,54786,54791,54797,54812,54851
1742982,633,473149,SAB LUX BOTANIC BUQUE JASMIM 85G,46386,46786,47001,47152,
1742983,633,473156,BISC RECHEADO TORTUG FORM CHOC 90G,52386,53189,53386,53403,53583
1742984,633,473163,SALG BATATA SENSACOES AZEI PIM 84G,52386,52989,53012,53114,53379
1742985,633,473170,EQUIPAMENTO CINTA CARGA,54786,54791,54797,54812,54851
1742986,633,473187,PO MOUSSE APTI CHOC 70G,52386,52986,53023,53056,
1742987,633,473194,PO MOUSSE APTI LIMAO 70G,52386,52986,53023,53056,
1742988,633,473200,PO MOUSSE APTI MARACUJA 70G,52386,52986,53023,53056,
1742989,633,473217,PO MOUSSE APTI MORANGO 70G,52386,52986,53023,53056,
1742990,633,473224,CODIGO VAGO,,,,,
1742991,633,473231,IOG GREGO ZERO MOR 500G BATAVO,50586,50786,50793,50953,
1742992,633,473248,EQUIPAMENTO PLACA PCI SERIAL,54786,54791,54797,54812,54851
1742993,633,473255,MANUTENCAO CONST GRAMPO SARGENTO,54787,54792,54798,54813,54852
1742994,633,473262,MANUTENCAO CONST LUVA MISTA,54786,54791,54797,54812,54851
1742995,633,473279,CAMISA SELECAO BRASILEIRA,47386,,,,
1742996,633,473286,BOLO VISCONTI BAUNILHA MINI 150G,49786,50388,50401,50407,
1742997,633,473293,PAO F VISCONTI INTEGRAL 400G,49786,49987,50200,,
1742998,633,473309,PAO F VISCONTI TRADICIONAL 400G,49786,49987,50200,,
1742999,633,473316,HF MILHO VERDE BDJ 300G,53988,54192,54243,,
1743000,633,473323,MANTEIGA 200G PRESIDENT TB C SAL,50586,50994,51008,51171,
1743001,633,473330,SUCO PTO DO BEM MANGA 1L,52186,52189,52199,52254,
1743002,633,473347,BRINDE FACA,47386,49389,49415,49469,
1743003,633,473354,EQUIPAMENTO COLUNA SUSPENSA,54786,54791,54797,54812,54851
1743004,633,473361,EQUIPAMENTO PORTA GREEN LAM,54786,54791,54797,54812,54851
1743005,633,473378,MANUTENCAO CONST LAMINA SERRA VIDEA,54786,54791,54797,54812,54851
1743006,633,473385,FEIJAO CARIOCA FOGAO D ROCA 1KG,50986,51789,52013,52058,
1743007,633,473392,CHOC HERSHEYS SPEC CRANBERRY 100G,52386,52786,52800,52881,52910
1743008,633,473408,CHOC HERSHEYS SPEC MENTA 100G,52386,52786,52800,52881,52910
1743009,633,473415,EQUIPAMENTO BALANCA UPX THUNDER 15K,54786,54791,54797,54812,54851
1743010,633,473422,EQUIPAMENTO BALANCA UPX COMBO WIND,54786,54791,54797,54812,54851
1743011,633,473439,EQUIPAMENTO BALANCA UPX CHEQKOUT 30,54786,54791,54797,54812,54851
1743012,633,473446,FEIJAO JALO GALANTE 1KG,50986,51789,52044,52063,
1743013,633,473453,ANT B COLGATE PLAX FRESH MINT 180ML,46386,46786,47015,,
1743014,633,473460,ANT B COLGATE PLAX INFINITY 180ML,46386,46786,47015,,
1743015,633,473477,DESINFETANTE PINHO SOL LAV 1L,45786,45788,45790,45921,
1743016,633,473484,SAB PROTEX MACADAMIA 85G,46386,46786,47001,47152,
